date,score_0_100,breadth_score,trend_score,momentum_score,liquidity_score,volatility_score,leadership_score,capital_score,ew_return_1d,advancers,decliners,unchanged,new_high_20,new_low_20,limit_up_like,limit_down_like,coverage,ew_index,score_ma3,breadth_ma3,score_delta3,state,silver_finger,gold_finger
2023-02-08,55.55879739450265,27.56176154672395,79.40340909090908,47.3278192420816,44.5778058076273,65.74403642035111,100.0,48.548555802967904,-0.004838147323440332,1283,3372,273,307,60,40,2,4928,1317.2457242090152,60.845154598159276,44.9463817552155,-5.5421460472744,RECOVERY,False,False
2023-02-09,72.99748592865431,86.22297583721917,83.77281947261663,53.75284821109712,49.187820098209166,65.4296830651558,100.0,54.0621904382933,0.01354063479431101,4068,650,212,654,10,63,1,4930,1335.082067494897,65.53028781032368,61.10944126656346,14.055399636493227,RISK_ON,False,True
2023-02-10,61.58098731815862,44.75877192982456,82.92114332049462,49.46380697050938,48.72848329763806,65.98009483537513,100.0,49.60425295687848,-0.0013191568104050533,2041,2519,373,560,24,26,10,4933,1333.3208848931115,63.37909021377186,52.847836437922524,-6.453592789655488,RECOVERY,False,False
2023-02-13,70.9043799721475,73.1375985977213,86.44376899696049,52.36686390532546,54.959720567560154,65.74271656334096,100.0,53.15934392116286,0.010531146403876198,3338,1226,371,801,17,68,1,4935,1347.3622823352666,68.49428440632015,68.03978212158832,15.345582577644848,RISK_ON,False,True
2023-02-14,62.81360940161902,47.03296703296703,86.17021276595744,49.75414874001234,48.61790477212948,65.52449698689982,100.0,50.26134729349049,0.000871157644968287,2140,2410,385,636,22,34,5,4935,1348.536047288065,65.09965889730837,54.976445853504266,-10.183876527035295,RECOVERY,False,False
2023-02-15,61.420382280568674,44.05579399141631,83.13753291472554,49.187817258883285,48.499832455616975,65.91593440751835,100.0,50.68372603685225,0.002279086789507517,2053,2607,277,470,60,53,1,4937,1351.6094779786138,65.0461238847784,54.74211987403485,-0.1606050375899457,RECOVERY,False,False
2023-02-16,43.158401551741434,9.466968512039514,66.61603888213851,40.419897080263766,65.2056573234321,63.63175619822673,30.963953017415957,43.30095130370398,-0.02233016232098672,460,4399,79,120,214,24,16,4938,1321.4278189407673,55.79746441130971,33.518576512140925,-27.74597842040606,TRANSITION,False,False
2023-02-17,46.93500112472038,38.36601307189542,61.58437879401052,48.59463963338424,44.70776636280348,63.422805715742136,22.6831242411979,48.41336405644518,-0.005288786478516053,1761,2829,352,100,235,34,13,4942,1314.4390693596183,50.50459498567684,30.629591858450386,-15.878608276898639,TRANSITION,False,False
2023-02-20,65.52841215695956,81.33839983111675,70.81900910010111,54.004004004004,43.670488045022815,63.251630638998144,73.66026289180991,53.75294437450611,0.01250981458168701,3853,884,208,198,81,53,7,4945,1330.8824583962326,51.87393827780713,43.05712713835053,4.108029876390887,RECOVERY,False,False
2023-02-21,62.430027751789694,60.669730794484565,72.50758341759354,51.021711366538995,41.44159934178019,63.35487180197432,100.0,51.12189166409086,0.0037396388803028657,2772,1797,376,270,15,24,4,4945,1335.8594781827642,58.29781367782321,60.12471456583222,19.27162620004826,RECOVERY,False,False
2023-02-22,56.232842757137945,46.635883905013195,70.93187790580149,49.7627520759194,34.83352924496109,63.30430694605131,88.40711542348897,50.53823529276502,0.0017941176425500785,2121,2427,399,219,29,31,2,4947,1338.2561672405395,61.39709422196241,62.88133817687147,9.297841632417565,RECOVERY,False,False
2023-02-23,52.168785030135226,37.421041167501635,67.28981406628941,48.71794871794868,37.1577706033412,63.40759813720225,76.67744543249798,49.31399339676845,-0.002286688677438496,1718,2873,357,172,40,28,4,4948,1335.1959920153984,56.94388517968762,48.2422186223331,-13.359627126824336,TRANSITION,False,False
2023-02-24,48.2413985931655,36.1286117749294,62.70210185933711,48.64061074344852,32.374203210400395,63.64494357011661,56.8714632174616,49.29925011461124,-0.002335832951295856,1663,2940,345,122,88,22,5,4948,1332.0771972208108,52.21434212681289,40.06184561581471,-14.188629158624195,TRANSITION,False,False
2023-02-27,36.92809116462973,21.106902356902356,52.63796240145543,45.69498511564003,36.52652325250576,64.19185044336399,0.0,47.4272359110957,-0.008575880296347677,1003,3749,195,114,411,20,1,4947,1320.6534626319508,45.77942492931015,31.55218509977777,-19.304751592508218,DEFENSIVE,False,False
2023-02-28,61.46262158073911,77.58620689655173,60.61616161616161,53.21747288347871,35.642631458166996,64.73663141046652,75.05050505050505,52.702164720496825,0.009007215734989433,3645,1053,252,190,66,27,3,4950,1332.5488732810375,48.87737044617811,44.9405736761278,9.293836550603885,RECOVERY,False,False
2023-03-01,63.50568399972963,71.93288298104163,67.7070707070707,51.97719636994926,41.136927619305304,65.26325539391763,88.58585858585859,52.58038233378536,0.008601274445951195,3301,1288,361,235,44,41,0,4950,1344.0104918527707,53.96546558169948,56.87533074483188,15.264285406564127,RECOVERY,False,False
2023-03-02,49.24755152599135,34.82277121374866,63.784056508577194,48.10656352825724,42.54355627216757,65.61848689266114,51.81634712411706,48.88092098194405,-0.0037302633935198276,1621,3034,300,279,270,32,5,4955,1338.9969787145058,58.07195236882003,61.447287030447306,12.319460361361621,TRANSITION,False,False
2023-03-03,52.94939971861532,45.1014619245036,62.95660948536832,49.49494949494948,39.34077406330637,65.47435927477787,67.15438950554994,49.88957857289197,-0.00036807142369341865,2067,2516,372,273,188,24,6,4955,1338.504132190229,55.2342117481121,50.61903870643127,-8.513221862123793,TRANSITION,False,False
2023-03-06,54.63079995574635,47.681690748328656,62.51765180552753,49.815327793167086,43.148966931928655,65.39489495127275,71.989106314303,50.47605144473475,0.0015868381491158153,2211,2426,320,272,163,26,7,4957,1340.6281216099376,52.27591706678434,42.535307962193606,-8.874884043983279,TRANSITION,False,False
2023-03-07,32.65025013797575,7.876923076923076,45.209762000806776,41.44829629316138,45.16534554021314,64.50772614814144,0.0,43.92496157526609,-0.020250128082446375,384,4491,83,77,1115,19,2,4958,1313.4802304364068,46.74348327077914,33.55335858325174,-16.597301388015595,DEFENSIVE,False,False
2023-03-08,50.701595297750366,72.79759346798454,49.71762807583703,52.46341115156707,32.92473542090606,64.3963506914833,6.837434449374746,52.54141631260103,0.008471387708670085,3388,1266,304,85,299,41,0,4958,1324.6072307161069,45.99421513049082,42.78540243107873,-2.247804420864952,TRANSITION,False,False
2023-03-09,46.59989167723033,48.44760672703752,51.764112903225815,50.0,34.199124399975354,64.6942749230893,25.0,50.71742525041096,0.002391417501369867,2247,2391,322,157,281,40,0,4960,1327.7749196300826,43.317245704318815,43.04070775731501,-8.030908278516016,TRANSITION,False,False
2023-03-10,33.11814563417574,13.873312564901353,42.301491334139456,44.127539004178274,38.84645157422422,64.39418859621338,0.0,46.080035594815975,-0.013066548017280083,668,4147,147,76,1240,28,9,4962,1310.425484886596,43.47321086971882,45.039504253307776,0.4678954961999864,DEFENSIVE,False,False
2023-03-13,42.965456403622234,47.76500638569604,42.611234145359376,49.76415094339623,40.187438309825126,64.75922494891728,0.0,50.66594190502842,0.002219806350094743,2244,2454,269,139,941,45,4,4967,1313.334375699273,40.89449790500944,36.69530855921161,-7.736138894128132,TRANSITION,False,False
2023-03-14,33.759493074542654,18.69565217391304,35.46991346347353,44.14437152953057,44.04062061482521,64.36173624691675,0.0,46.5534978404928,-0.011488340531690655,903,3927,139,110,1667,25,9,4969,1298.2463431592644,36.61436503744687,26.777990374836786,-12.840398602687678,DEFENSIVE,False,False
2023-03-15,54.062322387992076,71.65504121750159,42.263581488933596,53.33103456246944,38.66736431601597,63.74067702668038,48.99396378269618,52.45243746238978,0.008174791541299244,3390,1341,239,121,126,37,3,4970,1308.8592363838454,43.59575728871899,46.038566592370195,20.944176753816336,TRANSITION,False,False
2023-03-16,31.16412554683732,13.133402275077561,33.10539018503621,43.21622359333406,40.24713758720373,64.71822330333823,0.0,45.36740867292382,-0.015441971090253904,635,4200,137,72,1057,23,9,4972,1288.6478698943943,39.661980336457354,34.494698555497365,-11.801330856784915,DEFENSIVE,False,False
2023-03-17,47.24589012179764,66.02839931153184,37.34915526950925,51.7694223083208,42.85122422206916,64.67200041869111,0.0,52.17324437170446,0.00724414790568156,3069,1579,324,144,550,62,3,4972,1297.9830256622506,44.157446018875675,50.27228093470364,13.48639704725499,TRANSITION,True,False
2023-03-20,39.92690766072589,38.02846379238175,35.53901850362028,47.943307216381584,47.87977816395851,64.88311402070475,0.0,49.004276055698135,-0.0033190798143395424,1817,2961,194,163,838,40,18,4972,1293.6749164024197,39.44564110978695,39.06342179299702,-14.135414727266188,DEFENSIVE,False,False
2023-03-21,60.837243954237906,84.13922467694871,43.50753768844221,55.51301684532923,42.572741141900686,63.48882374219846,73.11557788944724,54.55252772126452,0.015175092404215064,4037,761,177,167,52,50,5,4975,1313.3065527998417,49.336680578920486,62.73202926028741,29.673118407400587,RECOVERY,True,False
2023-03-22,58.88771339635075,64.31793770139636,48.05064308681672,51.47112929056834,43.778847905182374,63.213033058384504,100.0,51.78600936874515,0.0059533645624838,2994,1661,321,332,63,49,10,4976,1321.1251454909582,53.21728833710484,62.161875390242244,11.641823274553104,RECOVERY,False,False
2023-03-23,49.850382685016704,41.52816749406432,47.79027721976698,49.04191479352404,43.14247261490987,63.251688699684884,72.49899558055444,50.15117656516427,0.0005039218838808796,1924,2709,345,277,165,39,5,4978,1321.7908893631165,56.52511334520179,63.3284432908031,9.923475024290816,TRANSITION,False,False
2023-03-24,52.07562648898679,48.3433734939759,48.01204819277108,50.0,46.9103296706965,63.05479339764673,70.28112449799197,50.34464473540512,0.0011488157846837397,2247,2401,332,317,216,38,6,4980,1323.309383600868,53.60457419011808,51.39649289647883,-8.761617465251113,TRANSITION,False,False
2023-03-27,45.47940129625299,39.603124340299765,46.666666666666664,48.37927783406508,49.6671068158249,63.27253196627885,27.108433734939762,50.00465220478701,1.5507349290008306e-05,1876,2861,243,283,397,61,7,4980,1323.3299046216982,49.13513682341883,43.158221776113294,-13.40831210009776,TRANSITION,False,False
2023-03-28,37.56540850287703,27.651991614255767,42.76249749046376,46.56441717791409,42.89417314727323,63.03536304029835,0.0,47.551724968247854,-0.008160916772507146,1319,3451,211,120,438,37,18,4981,1312.5303194075107,45.040145429372274,38.53282981617711,-12.284974182139678,DEFENSIVE,False,False
2023-03-29,37.943259669738474,31.39165431052743,39.68492875777644,47.3288814691152,42.10118355341044,62.99997682230529,0.0,48.877058098839086,-0.0037431396705363824,1482,3239,262,95,787,38,5,4983,1307.6173351001546,40.32935648962283,32.88225675502762,-14.132366819248318,DEFENSIVE,False,False
2023-03-30,39.43538026222265,38.99024183283836,37.64540713999198,48.394459107684625,41.12706653998677,62.78246648657417,0.0,49.0452576041307,-0.003182474652897669,1838,2876,272,76,682,26,3,4986,1303.4558760755085,38.31468281161272,32.677962585873814,-6.044021034030337,DEFENSIVE,False,False
2023-03-31,54.88799468221581,71.4163457424048,42.487462387161486,52.456728084868764,40.49229923139785,62.35677082174822,57.221664994984955,52.72436180138014,0.00908120600460044,3338,1336,311,129,93,45,4,4985,1315.292827404057,44.08887820472565,47.26608062859017,17.322586179338785,TRANSITION,False,False
2023-04-03,59.69582039911112,68.15962640628317,47.32250300842359,52.451171370769025,52.2184680047779,62.12874211143522,86.3016446048937,52.95857235781397,0.009861907859379888,3211,1500,275,288,107,83,0,4986,1328.264124076019,51.3397317811832,59.52207132717541,21.752560729372647,RECOVERY,False,False
2023-04-04,38.81948521119165,27.16617831728757,41.49128081779916,45.561035758323065,55.00563750023488,62.68828715525419,0.0,47.517095280016136,-0.008276349066612886,1298,3480,211,214,539,42,7,4989,1317.2709465325072,51.13443343083953,55.580716821991814,-0.6158950510310035,DEFENSIVE,False,False
2023-04-06,41.25122947063332,41.03803320025216,40.134214743589745,48.48110829781467,46.38805308144145,62.358111695228324,0.0,49.973856908821695,-8.714363726102191e-05,1953,2806,233,251,562,63,17,4992,1317.156154750968,46.588845026978696,45.454612641274274,-13.636765211582492,TRANSITION,False,False
2023-04-07,58.24160722271215,70.81995290087775,46.02284111400521,52.32558139534884,41.90528140979259,61.86205736369275,83.66058906030855,52.90313423040621,0.009677114101354058,3308,1363,320,229,61,83,3,4991,1329.902425149794,46.10410730151238,46.341388139472464,-1.454213176398973,RECOVERY,False,False
2023-04-10,37.291490914183,25.533678756476686,40.21434294871795,45.196637213443935,50.74430727666848,61.49758615463621,0.0,46.486046926795176,-0.011713176910682745,1232,3593,167,175,625,32,50,4992,1314.3250427700684,45.59477586917615,45.79722161920216,-1.5279942970086466,DEFENSIVE,False,False
2023-04-11,42.20670923795773,46.92749308951733,40.19588247051769,49.64333481943828,41.92067170891754,61.830557968752586,0.0,50.36005390692456,0.0012001796897485458,2207,2496,300,137,458,58,12,5003,1315.902468992129,45.913269124950965,47.76037491562389,0.9554797673244124,TRANSITION,False,False
2023-04-12,54.23436255185009,63.93477340110123,43.74250299880048,51.88989874830585,43.01171268524141,61.839987891272884,64.59416233506597,52.470237282974374,0.008234124276581259,3019,1703,280,257,184,79,5,5002,1326.7377734576703,44.577520901330274,45.465315082365045,-4.0072446708620575,TRANSITION,False,False
2023-04-13,41.32019838440913,37.331649831649834,41.465120927443536,48.00453514739229,44.429401206396655,61.971655523393665,12.022786328203077,48.59454205559907,-0.0046848598146697696,1774,2978,251,188,378,45,6,5003,1320.5221929781937,45.920423391405656,49.39797210742277,4.028707470226131,TRANSITION,False,False
2023-04-14,50.999110943256774,56.13126079447323,42.982806877249104,50.675675675675706,42.471717524155835,62.70483473345598,55.59776089564175,51.347316526082906,0.004491055086943039,2600,2032,370,197,169,64,7,5002,1326.4527308903898,48.85122395983867,52.465894675741396,8.792401705299042,TRANSITION,False,False
2023-04-17,53.793980241208835,56.14927905004241,44.23230707716913,50.80483223215442,45.04820909400337,62.020364705299635,78.18872451019591,50.226678855823636,0.0007555961860787781,2648,2068,286,285,144,50,16,5002,1327.4549935148643,48.704429856291576,49.870729892055124,-0.44038231064125455,TRANSITION,False,False
2023-04-18,38.197209809370165,29.81718848497583,40.073896544837226,47.30569948186529,40.71153775755702,62.17147541245879,8.857599360894753,48.452806318201226,-0.005157312272662586,1419,3340,248,181,387,31,11,5007,1320.6088935854027,47.66343366461192,47.36590944316379,-3.122988575038967,DEFENSIVE,False,False
2023-04-19,37.32818982777793,31.878279118572927,36.8189982039513,47.461928934010174,40.998494056393454,62.800730792086526,0.0,48.91367759150474,-0.0036210746949842023,1519,3246,246,161,596,47,11,5011,1315.8268701388695,43.10645995945231,39.281582217863686,-13.67092111547884,DEFENSIVE,False,False
2023-04-20,37.02619032725606,31.894236727948773,34.19425608296769,46.657381615598894,43.642761427510216,62.38747212488849,0.0,48.60022519440227,-0.004665916018659095,1544,3297,173,136,1254,58,16,5014,1309.6873324677065,37.51719665480139,31.196568110499143,-16.767789913952775,DEFENSIVE,False,False
2023-04-21,29.152870725248526,10.984771573604062,24.177139437462596,40.71925754060324,48.92138208819346,60.20421446463378,0.0,42.094651071442215,-0.026351163095192635,541,4384,88,80,2267,21,142,5013,1275.1755479661422,34.50241696009417,24.919095806708555,-9.044339084121638,DEFENSIVE,False,False
2023-04-24,36.8850959821078,40.843297671491506,22.606701236537695,48.34886672370935,43.383415214558255,59.65853933947351,0.0,48.5447018447978,-0.004850993850673992,1947,2820,247,113,1580,52,47,5014,1268.9896792244285,34.35471901153746,27.907435324348082,-0.4430938456701341,DEFENSIVE,False,False
2023-04-25,29.243693942848825,16.544566544566546,18.656567669922264,41.387559808612465,47.55971229570248,58.51464799555133,0.0,43.653663150407226,-0.021154456165309254,813,4101,103,99,2336,46,124,5017,1242.1448926810456,31.760553550068384,22.790878596554005,-7.782496384407235,DEFENSIVE,False,False
2023-04-26,44.18721830873385,69.75257731958763,20.490822027134875,54.08163265306123,41.539596910749246,56.7154023905678,0.0,52.72369799563214,0.009078993318773822,3383,1467,162,133,439,98,65,5012,1253.4223178626457,36.772002744563494,42.380147178548526,15.03434758348532,TRANSITION,False,False
2023-04-27,39.410201796506485,53.01077540671878,22.3463687150838,50.41184371352636,40.22197930757493,55.86304981133332,0.0,50.137115350230154,0.0004570511674338597,2509,2224,279,138,416,58,85,5012,1253.9951959963125,37.61370468269639,46.43597309029095,2.5251058143986853,DEFENSIVE,False,False
2023-04-28,55.663610712542955,79.49559155218373,29.363019169329075,56.92097219998189,45.30782026685414,53.85466670327199,64.1773162939297,55.59183641771263,0.018639454725708746,3877,1000,131,216,145,157,32,5008,1277.3689826783418,46.42034360592776,67.41964809283002,26.41991676969413,RECOVERY,True,False
2023-05-04,54.20784115693411,60.05830903790087,34.699999999999996,51.96560328405457,48.07025156887443,52.93008744031651,93.8,51.497538509757966,0.004991795032526562,2884,1918,198,479,260,113,37,5000,1283.7453468207793,49.76055122199452,64.18822533226775,10.020622848200262,TRANSITION,False,False
2023-05-05,37.84183697570584,30.66390041493776,32.94774631033107,46.34320457996131,41.774272263249244,53.127555005806634,26.66533705624252,47.78803754437377,-0.007373208185420753,1478,3342,194,305,422,63,32,5014,1274.2800251216047,49.2377629483943,56.73926700167409,-1.568364820800646,DEFENSIVE,False,False
2023-05-08,53.20051000509625,61.68264110756123,36.004784688995215,51.53600015728643,42.174840487222134,52.759235696409945,86.48325358851675,51.96035530475886,0.0065345176825295495,2896,1799,321,371,188,95,13,5016,1282.6068304782561,48.416729379245396,50.80161685346659,-2.4631007074467064,TRANSITION,False,False
2023-05-09,31.03147715476605,16.46792763157895,30.84979054458408,43.638170974155074,44.307415369331885,52.834907093268924,0.0,45.384169542091215,-0.015386101526362633,801,4063,149,137,610,37,33,5013,1262.8725115661114,40.691274711856046,36.27148971802595,-23.176364002168057,DEFENSIVE,False,False
2023-05-10,44.44003214536718,60.02554278416348,32.55234297108674,51.19760479041915,36.28771987815317,52.56403490516695,19.890329012961118,51.09885526020611,0.0036628508673536937,2820,1878,317,92,243,60,22,5015,1267.4982252404586,42.890673101743154,46.05870384110119,6.598195169661338,TRANSITION,False,False
2023-05-11,49.908832793759544,64.19805332204824,35.843793584379355,51.76834659593279,34.65304106274864,52.69524755576638,58.76668659095438,51.62318365794623,0.005410612193154074,3034,1692,293,184,140,63,20,5019,1274.3561665927457,41.79344736463093,46.89717457926352,-3.2916772113367045,TRANSITION,False,False
2023-05-12,31.93671798900465,23.24312985105937,32.951603266281616,46.091205211726425,33.455198296394855,52.499577431061525,0.0,47.07393207318281,-0.009753559756057286,1108,3659,254,116,391,37,31,5021,1261.9266575713832,42.09519430937712,49.15557531909033,0.9052408342385974,DEFENSIVE,False,False
2023-05-15,52.08353798536651,71.4735516372796,36.35277722476607,52.939337085678595,37.66131189641862,52.108935286127355,55.17618952817042,52.51969604698085,0.0083989868232695,3405,1359,259,144,118,55,18,5023,1272.5255629402577,44.6430295893769,52.97157827012904,7.643505839999335,TRANSITION,True,False
2023-05-16,36.783041906081074,28.89074576979319,34.003183446080385,46.95237972381143,34.791829901617426,52.37509456776339,28.710704337445286,47.79014880163006,-0.007366170661233121,1383,3404,239,114,221,41,49,5026,1263.151922472858,40.26776596015075,41.20247575271068,-13.12579088767847,DEFENSIVE,False,False
2023-05-17,53.50639212171474,71.71506162523501,39.214711729622266,52.890514891426356,34.037791800552206,52.02081873986224,68.48906560636183,52.88899862124692,0.009629995404156388,3433,1354,243,202,109,67,13,5030,1275.3160696810228,47.457657337720775,57.35978634410257,21.56967413271009,TRANSITION,True,False
2023-05-18,48.095480181860395,51.32478632478632,42.23812363347247,50.0,36.29130451229255,52.314175105939874,60.73345259391771,51.36400854279371,0.004546695142645729,2402,2278,351,195,141,85,8,5031,1281.1145430603797,46.128304736552074,50.64353123993814,-3.9880578035061163,TRANSITION,False,False
2023-05-19,47.172068882920726,50.010510826150934,43.714001986097315,50.0,36.17080608413967,52.29832378674468,52.5819265143992,50.25989672856376,0.0008663224285458438,2379,2378,278,142,129,41,20,5035,1282.2244013225693,49.59131372883195,57.683452925390725,10.389026976839652,TRANSITION,False,False
2023-05-22,53.86616453769138,59.302325581395344,47.21064125471511,51.12201963534364,37.05625532796465,51.97487431298242,86.13261862219575,51.21928706770926,0.004064290225697542,2805,1925,307,277,95,51,14,5037,1287.4357334240153,49.71123786749084,53.54587424411084,0.3597724159766429,TRANSITION,False,False
2023-05-23,37.03071021413119,23.279983371440448,42.886904761904766,46.2701472663315,36.50104255818363,52.282800768497204,26.190476190476193,47.4065449863103,-0.008644850045632325,1120,3691,229,132,252,37,19,5040,1276.306044565176,46.02298121158109,44.19760659299555,-11.064769967729205,DEFENSIVE,False,False
2023-05-24,40.22493965558492,40.851063829787236,41.22546103509816,48.92183288409706,36.95317330019946,54.86595332568154,9.15129883006147,49.68210695799395,-0.001059643473353495,1920,2780,343,139,345,58,16,5043,1274.953615195051,43.70727146913583,41.144457594207644,-6.947129227335807,TRANSITION,False,False
2023-05-25,40.97071218913098,41.55154091392136,40.52527254707631,49.00000000000002,40.51247711832741,55.38837052495285,10.356788899900893,49.52769882001777,-0.0015743372666074335,1955,2750,340,193,393,60,21,5045,1272.9464082054537,39.40878735294903,35.22752937171632,-12.895452348560404,TRANSITION,False,False
2023-05-26,51.05601454995647,58.38968723584108,42.58818866428855,51.05616303424401,37.825716347932605,57.95894369988459,62.68331351565597,50.88894758515898,0.002963158617196626,2763,1969,314,226,162,70,36,5046,1276.7183503241572,44.08388879822413,46.9307639931832,14.025304335825282,TRANSITION,False,False
2023-05-29,40.29247662690316,32.68272425249169,39.157581764122895,47.229437229437245,41.45243907813795,58.96551071631675,26.610505450941524,48.60792296187097,-0.0046402567937634375,1574,3242,229,178,296,56,25,5045,1270.7940493253432,44.10640112199687,44.20798413408468,0.06753697131824055,TRANSITION,False,False
2023-05-30,46.9773927137683,57.158096863665456,40.47571853320119,50.78662733529988,41.4509737822157,59.83115785910498,22.249752229930625,50.97987229361605,0.0032662409787201476,2679,2008,358,145,285,52,20,5045,1274.9447689247634,46.10862796354265,49.41016945066605,6.006680524637325,TRANSITION,False,False
2023-05-31,41.5257711997692,36.13726721071354,38.2183908045977,48.04840644505563,40.73678187638444,61.430220232406626,29.389615537059054,48.96028822017398,-0.0034657059327533927,1727,3052,267,208,312,56,35,5046,1270.5261852751678,42.93188018014689,41.992696108956864,-9.53024335018727,TRANSITION,False,False
2023-06-01,47.628469475967215,52.763605442176875,39.013275212997826,50.26755852842815,45.83212702798203,62.74239117964535,34.148999405587475,50.61642361677248,0.002054745389241577,2482,2222,343,160,240,60,25,5047,1273.1367930962726,45.377211129834905,48.68632317218527,7.335992849064056,TRANSITION,False,False
2023-06-02,56.5586553030535,67.53192380154908,44.0990099009901,52.49088161387681,45.48090864196297,62.23940379904893,73.36633663366337,51.99059581642014,0.006635319388067131,3226,1551,273,181,63,63,32,5050,1281.5844623431658,48.5709653262633,52.14426548481314,9.581262589285195,RECOVERY,False,False
2023-06-05,51.88717279556894,53.528911564625844,47.05125667920048,50.38498556304134,43.04030576851808,62.71249855223036,62.66574312289729,50.86151402651391,0.002871713421713049,2518,2186,349,209,145,47,17,5053,1285.2648056447356,52.02476585819655,57.94148026945057,10.361401595799734,TRANSITION,False,False
2023-06-06,30.619965687809497,10.79556898288016,30.744112408470215,41.31455399061039,47.589813663107265,62.410328943340744,0.0,43.91125836007384,-0.020295805466420548,536,4429,88,77,663,46,41,5053,1259.1793211765332,46.35526459547731,43.95213478301833,-17.008503788157718,DEFENSIVE,False,False
2023-06-07,42.55764390861919,54.566401340594894,33.42235410484668,50.627943485086305,38.8043266864817,62.72973442352872,0.0,50.875175688261095,0.002917252294203646,2605,2169,281,117,608,66,25,5055,1262.8526649400492,41.68826079733254,39.63029396270027,-14.001011394434308,TRANSITION,False,False
2023-06-08,36.9928614161458,34.94601328903655,31.367504452800315,47.652582159624444,41.091563431732965,62.59521616294232,0.0,48.234274966575164,-0.0058857501114161215,1683,3133,237,102,687,37,35,5053,1255.4198297266762,36.72349033752483,33.43599453750384,-14.894311379423137,DEFENSIVE,False,False
2023-06-09,43.96702827847507,54.61619348054679,33.05319359303935,50.56100981767182,44.58177625159664,62.635741515549384,6.100454815107775,51.14607292549025,0.003820243084967479,2597,2158,302,152,374,87,28,5057,1260.2158386499204,41.17251120108002,48.042869370059385,13.347062590665573,TRANSITION,False,False
2023-06-12,51.72266383993327,59.64106844741235,37.88537549407115,51.60826559930336,48.122194022564976,62.26586199342077,54.54545454545454,51.89242064196331,0.006308068806544364,2858,1934,268,230,207,73,18,5060,1268.1653668712213,44.22751784485138,49.734425072331874,9.165019931314077,TRANSITION,False,False
2023-06-13,50.856355952460554,53.95775549391934,40.55335968379447,50.39900259301935,42.23120463854508,62.31105904245875,65.81027667984189,50.99160970514185,0.003305365683806148,2529,2158,373,274,194,60,18,5060,1272.3571171562692,48.84868269028963,56.07167247395947,13.863494536314754,TRANSITION,False,False
2023-06-14,46.738276587135026,42.820945945945944,40.60090927060684,49.13793103448278,43.615897334363524,62.42294084436338,52.56967780193714,50.01044253140338,3.480843801127021e-05,2028,2708,323,256,243,65,15,5059,1272.40140592011,49.772432126509614,52.13992329575918,2.771248308659956,TRANSITION,False,False
2023-06-15,52.20141165055138,54.696714406065716,42.54940711462451,50.636949135351685,47.298938126299426,61.7867215640605,66.00790513833992,50.950117332446744,0.0031670577748224697,2597,2151,312,189,108,61,23,5060,1276.431174685424,49.93201473004899,50.49180528197697,0.4787478106181098,TRANSITION,False,False
2023-06-16,56.29847469933554,61.842667806755024,46.6699604743083,51.176816812657975,47.94361341660912,61.56075595714392,79.05138339920948,51.49074365519433,0.00496914551731443,2893,1785,382,235,88,66,27,5060,1282.7739469352723,51.74605431234065,53.120109386255535,5.442118746874989,RECOVERY,False,False
2023-06-19,47.14983275675406,38.38550247116969,43.62774155305276,47.98917246713073,48.71574696550221,61.528918959838805,56.71803991306066,49.94950052332394,-0.00016833158892019042,1864,2992,205,301,267,80,13,5061,1282.5580155585594,51.883239702213665,51.64162822799678,0.41155616961903263,TRANSITION,False,False
2023-06-20,38.02260593323666,29.701952723535456,40.428684314500195,47.01937406855441,45.68355277390263,61.734090439599754,0.0,48.65065638248455,-0.004497812058384846,1445,3420,197,224,629,59,17,5062,1276.7893106506021,47.15697112977542,43.3100410004867,-14.178805717314717,DEFENSIVE,False,False
2023-06-21,32.48889627430602,17.567843297286267,32.0307874481942,44.566037735849086,44.241421344660466,60.969965985669184,0.0,45.45324999404527,-0.01515583335318242,861,4040,166,112,1043,50,64,5067,1257.438504631257,39.22044498809891,28.551766163997105,-23.80957842502952,DEFENSIVE,False,False
2023-06-26,30.95135396522665,17.291708899249947,24.393610727667124,43.576281655342754,46.488041828396746,60.07078700410844,0.0,44.65954743817947,-0.017801508539401743,853,4080,138,81,1630,43,78,5071,1235.0542023532912,33.82095205758978,21.520501640023863,-16.198478791527407,DEFENSIVE,False,False
2023-06-27,56.73763923653146,84.40871158151842,33.234714003944774,56.612685748228756,42.433468872063266,58.59485353544562,55.12820512820513,55.18578961908045,0.017285965396934843,4147,766,157,103,77,67,12,5070,1256.403306558509,40.05929649202138,39.75608792601818,18.715033303294796,RECOVERY,False,False
2023-06-28,41.85171380030786,43.18803958728154,33.9669095922789,49.15789473684211,41.43591947847897,59.15142339567081,23.015560370297422,49.1110295227343,-0.0029632349242190055,2051,2698,328,141,278,40,30,5077,1252.6802884016106,43.180235667355326,48.29615335601661,9.362817526001841,TRANSITION,False,False
2023-06-29,56.4254441139056,66.91651051426192,40.33464566929133,52.614379084967354,42.35811612306858,58.47768548050932,88.9763779527559,52.76213453899883,0.00920711512999611,3214,1589,277,285,87,82,10,5080,1264.213860038001,51.67159905024831,64.83775389435392,25.474090148678947,RECOVERY,False,False
