date,v2_yang_pct,v2_yin_pct,v2_position_tenths,v2_signal,v2_state,score_0_100,breadth_score,trend_score,leadership_score
2020-07-13,81.3396844679431,18.6603155320569,8,GOLD,RISK_ON,81.06979347480241,93.71713257680598,93.6816192560175,100.0
2020-07-14,81.04678518986063,18.95321481013937,8,NONE,RISK_ON,63.06574916458977,35.67825112107623,92.94889314020224,100.0
2020-07-15,79.75653369092402,20.243466309075984,8,NONE,RISK_ON,54.46682471021577,18.443644419828303,89.72115910333515,100.0
2020-07-16,38.5500045339437,61.4499954660563,7,NONE,DEFENSIVE,37.02629546507397,5.532617671345996,69.07625034162339,27.862804044820987
2020-07-17,42.02045879003549,57.97954120996451,6,NONE,TRANSITION,49.21802086039283,50.114285714285714,65.87496587496588,38.26098826098826
2020-07-20,76.16299188624454,23.83700811375546,8,GOLD,RISK_ON,71.69210901055021,91.87482843810048,80.73144104803494,100.0
2020-07-21,76.31173527956403,23.688264720435967,8,NONE,RISK_ON,58.36224775568966,50.86623118432263,81.10354223433242,100.0
2020-07-22,76.40431790490463,23.59568209509537,8,NONE,RISK_ON,57.93052177744629,47.62321376494605,81.33514986376021,100.0
2020-07-23,67.75845177784724,32.24154822215276,7,NONE,RECOVERY,51.26625256027246,33.41708542713568,74.91166077738515,86.69475400924163
2020-07-24,18.8748235866069,81.12517641339309,6,NONE,RISK_OFF,28.77613840352321,6.928532460447356,51.69790817712578,0.0
2020-07-27,18.158094963950017,81.84190503604998,5,NONE,RISK_OFF,38.98636210470516,46.70454545454545,49.90491714208096,0.0
2020-07-28,53.22441100619946,46.77558899380054,5,NONE,TRANSITION,54.67082991772381,74.95069033530572,53.07277628032345,73.98921832884096
2020-07-29,66.07096915510368,33.92903084489632,7,GOLD,RECOVERY,64.8669989784312,94.0934065934066,62.45623485052519,93.89981147320223
2020-07-30,67.89734457456258,32.10265542543742,7,NONE,RECOVERY,49.213904501702814,37.86135279259052,60.05383580080753,100.0
2020-07-31,69.11042340357815,30.889576596421847,7,GOLD,RECOVERY,59.89971806829043,73.29299913569577,63.088512241054616,100.0
2020-08-03,74.26391717157442,25.73608282842558,7,GOLD,RISK_ON,70.47579459819013,93.17685589519652,75.98065556152606,100.0
2020-08-04,73.3645868012087,26.635413198791298,7,NONE,RISK_ON,52.34508834354171,33.15760266370699,73.73086220789686,100.0
2020-08-05,74.00072039183674,25.999279608163263,7,NONE,RISK_ON,60.72435035030337,63.56940509915015,75.32223415682063,100.0
2020-08-06,73.54210191014221,26.457898089857792,7,NONE,RISK_ON,53.19117270027941,36.75690761931343,74.17493962972901,100.0
2020-08-07,61.9436172804132,38.0563827195868,6,NONE,RECOVERY,45.16761073105589,22.88529975362716,64.89133351220822,82.73410249530453
2020-08-10,72.54141031312618,27.45858968687382,7,GOLD,RISK_ON,61.27850846441595,68.2953914491949,71.67157781944817,100.0
2020-08-11,47.860617232493965,52.139382767506035,6,NONE,TRANSITION,40.168757824828575,16.73480512401199,61.55906777390838,54.82185909456201
2020-08-12,21.39530005856531,78.60469994143469,5,NONE,DEFENSIVE,39.81218725130878,36.12114476243401,58.00321199143469,0.0
2020-08-13,61.60231909299277,38.39768090700723,6,NONE,RECOVERY,55.3411479818723,60.66969353007945,61.40679326023001,85.0361059106713
2020-08-14,59.4292384336541,40.5707615663459,6,NONE,RECOVERY,58.01914659531491,71.16529628579529,65.15637530072173,76.99812884255546
2020-08-17,73.98683980040117,26.01316019959883,7,GOLD,RISK_ON,69.59351172543585,89.0176600441501,75.28751002941962,100.0
2020-08-18,74.99534311708945,25.004656882910552,7,NONE,RISK_ON,61.10903763002069,57.2042394729304,77.81041388518024,100.0
